"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"748","日商斯庫林集團","2024-11-18","TWI831236B","2022-06-08","2024-02-01",60,"狀態檢測裝置以及狀態檢測方法","本發明的課題為抑制檢測精度的降低並檢測夾具銷的開閉狀態。本發明的狀態檢測裝置係具備：至少一個夾具銷，係用以保持基板；拍攝部，係拍攝夾具銷，將所獲得之至少一個圖像作為對象圖像；匹配座標算出部，係於對象圖像與基準圖像中進行匹配處理並算出匹配座標，該基準圖像為用以顯示夾具銷之至少一個圖像，該匹配座標為用以顯示圖像間的匹配得分成為最高時的基準圖像的對象圖像中的位置之座標；以及檢測部，係基於匹配座標來檢測夾具銷的開閉狀態。","Y2024","branch","No","半導體檢測技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","日商斯庫林集團","2024-11-18","TWI826134B","2022-11-22","2023-12-11",49,"基板處理裝置及基板處理方法","本發明之課題在於提供一種在基板之上表面形成90 wt%以上濃硫酸之液膜的基板處理方法及基板處理裝置。

本發明之解決手段在於一種基板處理方法，該基板處理方法係在具有被保持為呈大致水平之上表面的基板之上表面形成90 wt%以上濃硫酸之液膜。該基板處理方法具備有：第1製程，其將濃硫酸供給至上表面；第2製程，其在當液膜厚度之目標值為既定值以上的情形時，與第1製程同時或者在第1製程完成之後，使基板以不使上表面上之濃硫酸自上表面被甩掉之程度的旋轉速度進行旋轉；及第3製程，其在目標值為未滿既定值的情形下，與第1製程同時或者在第1製程完成之後，使基板以使濃硫酸自上表面被甩掉之程度的旋轉速度進行旋轉。","Y2024","main","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","日商斯庫林集團","2024-11-18","TWI840956B","2022-09-20","2024-05-01",29,"基板處理方法及基板處理裝置","本發明提供一種基板處理方法及基板處理裝置。基板處理方法係藉由基板處理裝置(100)來執行。基板處理裝置(100)具備處理槽(110)、及配置於處理槽(110)之內部之氣泡供給管(21)。基板處理方法中，基板保持部(120)將基板(W)浸漬於處理槽(110)中所貯存之鹼性處理液(LQ)中。氣泡供給部(200)於基板(W)浸漬於鹼性處理液(LQ)中之狀態下，從基板(W)之下方對鹼性處理液(LQ)，從設置於氣泡供給管(21)之複數個氣泡孔(G)之各者供給氣泡(BB)。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","日商新唐科技日本","2024-11-18","TWI838119B","2023-02-10","2024-04-01",75,"半導體裝置","一種半導體裝置(1)，是縱型場效電晶體(10)，並具有：於第1方向上延伸之第1閘極溝槽(17)及形成得比第1閘極溝槽(17)更深之第2閘極溝槽(27)、形成在第1閘極溝槽(17)的內部之第1閘極絕緣膜(16)及第1閘極導體(15)、以及形成在第2閘極溝槽(27)的內部之第2閘極絕緣膜(26)及第2閘極導體(25)，第1閘極導體(15)與第2閘極導體(25)為相同電位，若將第1閘極溝槽(17)之條數設為n時，第2閘極溝槽(27)之條數為2以上且n+1以下，在和低濃度雜質層(33)的上表面平行且和第1方向正交之第2方向上，供第1閘極溝槽(17)與第2閘極溝槽(27)設置之區域的最末端是設置前述第2閘極溝槽(27)。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","日商新川","2024-11-18","TWI834288B","2022-09-13","2024-03-01",83,"接腳引線形成方法、打線結合裝置以及結合工具","本發明具有：結合步驟（S101），藉由瓷嘴將引線結合於電極；引線送出步驟（S102），使瓷嘴上升而自末端送出引線；按壓步驟（S103），使瓷嘴移動而將瓷嘴的內部邊緣按壓於引線；損傷步驟（S104），使瓷嘴的末端振動，藉由瓷嘴的內部邊緣對引線的側面造成損傷；以及切斷步驟（S106），閉合引線夾而於損傷的部分將引線切斷，形成自電極向垂直上方延伸的接腳引線。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","日商新川","2024-11-18","TWI828355B","2022-10-07","2024-01-01",83,"半導體裝置的製造裝置","製造半導體裝置的製造裝置（10）包括：晶片保持裝置（12）、具有非接觸地保持物件晶片（100）的PU頭（40）的PU裝置（14）、從切割帶（130）的背面側朝所述物件晶片（100）照射能量而使所述切割帶（130）的粘著力降低的能量照射裝置（16）、以及控制器（22），所述切割帶（130）的粘著層是伴隨所述能量的照射而粘著力下降並且使所述物件晶片（100）上浮微小距離的自剝離粘著層，所述控制器（22）在摘離準備期間，對所述PU頭（40）的位置進行控制，以使得即便所述物件晶片（100）上浮而所述物件晶片（100）與所述PU頭（40）也不會接觸。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","日商新川","2024-11-18","TWI831248B","2022-06-17","2024-02-01",41,"凸塊形成裝置、凸塊形成方法以及凸塊形成電腦程式產品","凸塊形成裝置(1)包括接合工具(15)及接合控制部(10)，接合控制部構成為執行壓接步驟(S14)、放出步驟(S15)、按壓步驟(S16)以及切斷步驟(S17)，基於與引線(w)相關的第一參數以及與接合工具(15)的形狀相關的第二參數，來決定接合工具(15)的軌跡中的至少放出步驟(S15)中的軌跡。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","日商新川","2024-11-18","TWI830250B","2022-06-10","2024-01-21",81,"半導體裝置的製造裝置以及製造方法","本發明的半導體裝置的製造裝置包括：焊針（30）；線夾（34）；移動機構（18），包括一台以上的驅動馬達（22）；位置感測器（28），檢測焊針（30）的位置；及控制器（50），對焊針（30）、線夾（34）、及移動機構（18）的驅動進行控制，且控制器（50）構成為執行如下的處理：尾部切割處理，於閉合線夾（34）的狀態下，使焊針（30）向與對象面分離的方向移動，藉此切斷尾部；及指標測定處理，測定剛切斷打線W後的焊針（30）的位置偏差的峰值、或測定切斷打線W時的驅動馬達（22）的電流值作為斷裂指標Sb。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","日商新電元工業","2024-11-18","TWI830403B","2022-09-23","2024-01-21",71,"雙向閘流體","本發明提供能提高(dv/dt)c耐量的雙向閘流體，其具有：第一及第二第1導電型半導體層；第一及第二第2導電型半導體層；配置於第三第2導電型半導體層的載流子放出部；第四第2導電型半導體層；第一及第二電極；閘極電極；及鈍化膜，載流子放出部在第三第2導電型半導體層形成開孔，第一第1導電型半導體層位於開孔內，在俯視時配置於從距閘極電極預定的距離的位置到第一電極的外緣之間，載流子放出部以與第一電極的外緣相接的方式配置，載流子放出部的兩個以上所相接的第一電極的外緣與鈍化膜接觸，在俯視時三角形的面積小於四邊形的面積。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","日商新電元工業","2024-11-18","TWI832486B","2022-10-13","2024-02-11",57,"閘流體及其製造方法","一種閘流體，具有：第一P型半導體層；與第一P型半導體層相接地配置的第一N型半導體層其；與第一N型半導體層相接地配置的第二P型半導體層；與第二P型半導體層相接地配置的第二N型半導體層；第三P型半導體層，其與第二P型半導體層相接地配置，且雜質濃度比第二P型半導體層高；閘極電極；陰極電極；及第四P型半導體層，其與第二P型半導體層及第二N型半導體層分別相接，且雜質濃度比第二P型半導體層高，第三P型半導體層和第四P型半導體層被第二P型半導體層分離，第三P型半導體層和第二N型半導體層被第二P型半導體層分離。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","日商日本碍子","2024-11-18","TWI842401B","2023-02-20","2024-05-11",72,"半導體製造裝置用構件","本發明提供一種半導體製造裝置用構件，晶圓載置台10為半導體製造裝置用構件的一例，具備陶瓷板20、陶瓷板貫通孔24、底板30、底板貫通孔34、絕緣套筒50、及套筒貫通孔54。套筒貫通孔54，將絕緣套筒50沿上下方向貫通，與陶瓷板貫通孔24連通。絕緣套筒50，藉由黏接層60而與底板貫通孔34黏接。絕緣套筒50，具備可與外部工具卡合之工具卡合部（內螺紋部52）。工具卡合部，若與外部工具卡合，即將外部工具的轉動力矩傳達給絕緣套筒50。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","日商日本碍子","2024-11-18","TWI840200B","2023-04-26","2024-04-21",91,"晶圓載置台","晶圓載置台包含：陶瓷基材20、埋設構件32、附內螺紋端子40、轉接器50及附外螺紋連接構件60。陶瓷基材20內設加熱電極22。埋設構件32具有導電性，並電性連接於加熱電極22。附內螺紋端子40係電性連接於埋設構件32且於突出部41的端面具有內螺紋42之導電性端子。轉接器50，具有導電性，且安裝於突出部41的端面，並具有連通至內螺紋42的連通部52b，且不能相對於附內螺紋端子40旋轉。附外螺紋連接構件60具有導電性，且具有經由連通部52b而螺合於內螺紋42的外螺紋62，並與轉接器50一體化。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","日商日本碍子","2024-11-18","TWI826124B","2022-11-17","2023-12-11",68,"半導體製造裝置用構件","本發明之半導體製造裝置用構件10，具備陶瓷板20、設於陶瓷板20之底面之金屬接合層40及冷卻板30(導電性基材)、在上下方向貫通陶瓷板20之第1孔24，以及在上下方向貫通導電性構件並連通於第1孔24之貫通孔42及氣體孔34(第2孔)。緻密材質之絕緣殼60具有在底面開口之有底孔64，並配置於第1孔24及第2孔。複數之細孔在上下方向貫通有底孔64之底部。多孔質栓塞50配置於有底孔64並與其底部相接。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","日商日本碍子","2024-11-18","TWI829212B","2022-06-27","2024-01-11",58,"晶圓載置台","晶圓載置台10包括在上表面具有晶圓載置面22a並且內置電極26的陶瓷基材20、由金屬陶瓷複合材料製成並且在內部形成冷媒流路32的冷卻基材30、以及將陶瓷基材20的下表面與冷卻基材30的上表面接合的金屬接合層40。冷卻基材30中比冷媒流路32更下側的的厚度為13mm以上，或為冷卻基材30的整體的厚度的43％以上。","Y2024","main","No","散熱技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","日商日本碍子","2024-11-18","TWI814572B","2022-09-07","2023-09-01",38,"晶圓載置台","本發明之晶圓載置台10，具備陶瓷基材20、冷卻基材30、及金屬接合層40。陶瓷基材20，具備可於頂面載置晶圓的晶圓載置面22a，內建有晶圓吸附用電極26。冷卻基材30，具備冷媒流路32。金屬接合層40，將陶瓷基材20與冷卻基材30接合。冷媒流路32中，於俯視時和晶圓載置面22a重疊之區域的最上游部32U與最下游部32L之從冷媒流路32的頂棚面起至晶圓載置面22a為止之距離d，在最下游部32L較最上游部32U短。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","日商日本碍子","2024-11-18","TWI839960B","2022-11-23","2024-04-21",56,"晶圓載置台","一種晶圓載置台10具有：陶瓷基材20，具有晶圓載置面20a；加熱器電極30，埋設在陶瓷基材20中；及內部通孔54，一端連接於加熱器電極30。內部通孔54係於上下方向連結上方與下方柱狀構件54a、54b，且上方與下方柱狀構件54a、54b中之一者的連結面的面積比另一者之連結面的面積大。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","日商日本碍子","2024-11-18","TWI816495B","2022-08-02","2023-09-21",49,"晶圓載置台","本發明之晶圓載置台10具備氧化鋁基材20、冷卻基材30及延性之內螺紋構件38。氧化鋁基材20於頂面具有晶圓載置面22a，並內建電極26。冷卻基材30接合於氧化鋁基材20之底面，並於內部形成冷媒流路32。內螺紋構件38在向冷卻基材30之底面開口之收納孔36內，以軸旋轉受到限制且嵌合於收納孔36之嵌合部之狀態收納。內螺紋構件38可與從冷卻基材30之底面側插入之螺栓98之外螺紋螺合。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","日商日本顯示器","2024-11-18","TWI836474B","2022-06-15","2024-03-21",98,"顯示裝置","本發明之課題在於提供一種可進行在將LED安裝於電路基板後之階段之接合品質之非破壞檢査之顯示裝置。        本揭示之一實施形態之顯示裝置係包含具有顯示區域及測試區域之電路基板，該顯示區域係設置有複數個第1LED晶片及分別驅動前述複數個第1LED晶片之複數個驅動電路，該測試區域係在位於前述顯示區域之周圍之非顯示區域，設置至少1個第2LED晶片，且於前述測試區域，未設置驅動前述第2LED晶片之驅動電路。","Y2024","main","No","影像處理技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","日商日本顯示器","2024-11-18","TWI830256B","2022-06-17","2024-01-21",46,"ＬＥＤ晶片之移載方法","本發明提供一種包含修理用之LED晶片之LED晶片形成基板。

LED晶片形成基板包含：第1區域，其包含沿第1方向具有第1節距而配置之複數個第1LED晶片；及第2區域，其位於第1區域之周邊部，包含沿第1方向具有較第1節距大之第2節距而配置之複數個第2LED晶片；且第1LED晶片與第2LED晶片具有同一發光色。又，複數個第2LED晶片之數目為複數個第1LED晶片之數目之0.1%以上10%以下。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","日商日機裝","2024-11-18","TWI825869B","2022-07-25","2023-12-11",58,"半導體發光元件","本發明的課題在於提高半導體發光元件的可靠性。半導體發光元件10係具備：n型半導體層24，係由n型AlGaN系半導體材料所構成；活性層26，係設置於n型半導體層24上，且由AlGaN系半導體材料所構成；p型半導體層28，係設置於活性層26上；p側接觸電極30，係包含與p型半導體層28的上表面28a接觸之Rh層；以及p側電流擴散層34，係與p側接觸電極30的上表面30a以及側面30b接觸，且包含依序層疊之TiN層、Ti層、Rh層以及TiN層。p側接觸電極30所包含之Rh層的Ar濃度係小於p側電流擴散層34所包含之Rh層的Ar濃度。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","日商日機裝","2024-11-18","TWI825984B","2022-09-12","2023-12-11",53,"氮化物半導體發光元件","本發明研究的問題是，提供一種能夠提高發光輸出的氮化物半導體發光元件。解決手段是，一種氮化物半導體發光元件，其具備：n型半導體層、p型半導體層、設置在n型半導體層與p型半導體層之間的活性層、以及設置在活性層與p型半導體層之間的電子阻擋層。p型半導體層和電子阻擋層之至少一者具有含氧部分，該含氧部分含有氧。在n型半導體層、活性層、電子阻擋層和p型半導體層的層疊方向上的該含氧部分的各位置的氧濃度為2.5×10        16原子/立方公分以上。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","日商日立功率半導體","2024-11-18","TWI823480B","2022-07-19","2023-11-21",92,"半導體裝置","本發明之課題在於提供一種減少半導體元件中產生之應力、抑制熱阻力增加且可靠性高之半導體裝置。        本發明之半導體裝置具有：半導體晶片，其於一面具有第1主電極，於另一面具有第2主電極及閘極電極；第1電極，其經由第1接合材連接於半導體晶片之一面；及第2電極，其經由第2接合材連接於半導體晶片之另一面；且第1電極為板狀之電極，於與半導體晶片重合之區域具有溝槽；溝槽具有於第1電極之厚度方向貫通之構成，且為俯視觀察時到達第1電極之端部之形狀。","Y2024","main","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","日商日立功率半導體","2024-11-18","TWI827147B","2022-07-19","2023-12-21",45,"半導體裝置、半導體裝置之製造方法及電力轉換裝置","本發明之目的在於提供一種於pn二極體附加有MOS控制功能之MOS控制二極體中，可兼具導通損耗減少與回復損耗減少之高性能之半導體裝置。

該半導體裝置之特徵在於具備：半導體基板，其具有第1導電型之漂移層；第2導電型之陽極層，其設置於上述漂移層上，與該漂移層構成PN接合二極體；第1導電型之井層，其設置於上述陽極層上；第2導電型之低濃度源極層，其設置於上述井層上；第2導電型之高濃度源極層，其僅設置於上述低濃度源極層之一部分；閘極電極，其介隔閘極氧化膜，與上述陽極層、上述井層及上述低濃度源極層相鄰，與上述陽極層、上述井層及上述低濃度源極層一起構成MOSFET；絕緣膜，其覆蓋上述陽極層、上述低濃度源極層、上述高濃度源極層及上述閘極電極；及接觸孔，其貫通上述絕緣膜、上述高濃度源極層、上述低濃度源極層及上述井層。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","日商日立製作所","2024-11-18","TWI829532B","2023-02-17","2024-01-11",75,"作業記錄取出裝置、作業記錄取出系統","[問題]        提供一種作業記錄取出裝置，在手動輸入方式書寫在圖面資料的手寫資料、以及圖面資料上的圖面元素之間對照位置座標之際，即使手寫位置偏移，也可以正確地選擇手寫對應的圖面元素。        [解決手段]        本發明相關的作業記錄取出裝置，於圖面元素的周圍設定邊界區域，該邊界區域包含了該圖面元素的至少一部分；判定手寫資料是否通過該邊界區域的其中至少一部分，若有通過，則判定該手寫資料通過該圖面元素。","Y2024","main","No","影像處理技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","日商日立製作所","2024-11-18","TWI842424B","2023-03-06","2024-05-11",43,"作業支援裝置、作業支援系統","[課題] 提供作業終端機上的資料檔案經更新時，可將其迅速且有效率地收集的技術。

[解決手段] 本發明之作業支援裝置係由作業終端機取得前述作業終端機上的資料檔案的更新日期時間、及前述作業終端機現在顯示的前述資料檔案上的位置，根據前述所取得的前述更新日期時間及前述所取得的前述資料檔案上的位置，特定前述資料檔案之中在前述作業終端機上經更新的更新部分。","Y2024","main","No","資料傳遞技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","日商日置電機","2024-11-18","TWI832693B","2023-02-04","2024-02-11",49,"資料處理控制裝置、檢查裝置、資料處理控制方法以及資料處理控制用程式","本發明涉及一種資料處理控制裝置、檢查裝置、資料處理控制方法及程式，其使電子零組件檢查時的殘留誤差的分析變得容易。一種資料處理控制裝置（10），其特徵在於，具備：資料獲取部（21），其獲取通過四端子法測得的測定對象的直流電阻的測定值Rdc4和通過二端子法測得並校正後的測定對象的直流電阻的測定值Rdc2；以及殘留誤差資料生成部（23），其基於直流電阻的測定值Rdc4和直流電阻的測定值Rdc2計算由二端子法產生的接觸電阻所引起的電阻分量ΔR，並生成表示電阻分量ΔR和直流電阻的測定值Rdc4之間的關係的殘留誤差資料（26）。","Y2024","main","No","自動化控制系統",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","日商旭化成","2024-11-18","TWI842586B","2023-07-07","2024-05-11",83,"導出裝置、導出方法、及電腦可讀取之記憶媒體","本發明之導出裝置可具備：乙烯量導出部，其基於第1係數、物品之出貨量、容積、及輸送期間，導出輸送期間內使物品之成熟度或劣化度進展之乙烯量，該第1係數係參照按各類別表示第1係數之第1係數資訊針對類別資訊所示之類別而特定出，該第1係數表示由物品產生之乙烯量中使物品之成熟度或劣化度進展之每單位時間及每單位重量中之至少一者之乙烯量；及使用量導出部，其基於第2係數及所導出之乙烯量，導出輸送期間內使用之調整劑之使用量，該第2係數係參照按各類別表示第2係數之第2係數資訊針對類別資訊所示之類別而特定出，該第2係數表示用以調整因由物品產生之乙烯而進展之物品之成熟度或劣化度之調整劑的每單位乙烯量之使用量。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","日商村田製作所","2024-11-18","TWI836641B","2022-09-30","2024-03-21",75,"異質接合雙極性電晶體、半導體裝置、及通訊模組","異質接合雙極性電晶體具備：由n型化合物半導體構成之集極層、配置於集極層上之由p型化合物半導體構成之基極層、配置於基極層上且能帶間隙大於基極層之由n型化合物半導體構成之射極層、以及配置於射極層上之鎮流電阻層。鎮流電阻層包含由本質或p型之化合物半導體構成之層。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","日商村田製作所","2024-11-18","TWI820831B","2022-07-28","2023-11-01",54,"半導體裝置","半導體裝置包括：並排排列於第1方向上之複數個第1電晶體、設置於複數個第1電晶體之間的至少1個虛設（Dummy）結構體、並排排列於特定方向上之複數個第2電晶體、俯視時跨越複數個第1電晶體及上述至少1個虛設結構體而配置之第1凸塊、以及俯視時跨越複數個第2電晶體而配置之第2凸塊；第1電晶體之高度低於虛設結構體之高度及第2電晶體之高度；並且於第1方向上，隔著虛設結構體而配置之一個第1電晶體與另一個第1電晶體之間距，小於隔著1個第2電晶體而配置之一個第2電晶體與另一個第2電晶體之間距。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","日商村田製作所","2024-11-18","TWI844037B","2022-06-10","2024-06-01",30,"半導體裝置","本發明提供半導體裝置，其可於堆積型之半導體裝置中提高散熱性。第1構件包含半導體基板及第1電子電路。第1電子電路包含設置於半導體基板之一個表面之半導體元件。於第1構件之一個表面亦即第1面貼附有第2構件。第2構件包含第2電子電路，該第2電子電路包含其他半導體元件。於第2構件設置有於厚度方向貫通第2構件之第1開口。第1導體突起與第1電子電路連接。第1導體突起自第1構件之第1面起，通過第2構件之第1開口而突出至第1開口之外側。","Y2024","branch","No","散熱技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","日商村田製作所","2024-11-18","TWI843257B","2022-10-26","2024-05-21",30,"雙極性電晶體及半導體裝置","本發明提供可提高最大振盪頻率fmax之雙極性電晶體。形成有包含積層於基板上之集極層、基極層及射極層之台面構造。於台面構造上配置有與射極層電氣連接之射極電極。進而，於台面構造上配置有與基極層電氣連接之基極電極。以俯視時包圍台面構造之方式配置集極電極，集極電極與集極層電氣連接。射極電極包含第1部分及第2部分。於俯視時，基極電極包圍射極電極之第1部分，射極電極之第2部分包圍基極電極。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","日商東京精密","2024-11-18","TWI834180B","2022-06-01","2024-03-01",34,"探針器控制裝置、探針器控制方法及探針器","提供一種可更正確地預測探針之前端位置的探針器控制裝置、探針器控制方法及探針器。在使探針接觸於半導體晶片的探針器控制裝置中具備：輸入資料取得部，其取得輸入資料，該輸入資料包含探針卡及探針卡保持器之至少一者的溫度資料；預測部，其根據輸入資料取得部取得的輸入資料，使用以輸入資料作為輸入且探針之前端位置作為輸出的預測模型，預測探針的前端位置；及決定部，其於預測部進行預測前，根據作為教導資料使用於預測模型之機器學習的輸入資料、及輸入資料取得部取得的輸入資料，決定可否執行預測部的預測。","Y2024","branch","No","半導體檢測技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","日商東洋體系","2024-11-18","TWI818607B","2022-06-29","2023-10-11",66,"電池性能評鑑裝置及電池性能評鑑方法","考慮到二次電池的電池容量的變化樣態，提供可謀求該二次電池的性能之評鑑精度的提升的裝置等。依據第1初期指標值及第1現在指標值，評鑑第1劣化度。第1初期指標值係包含電流(I)流動於對象二次電池之期間([τ        1，τ        2])的指定期間的開始時間點(t=t        1)及結束時間點(t=t        2)個別之該對象二次電池的初期電池容量差分(ΔQ(0←k))所因應之值。對象二次電池的初期電池容量差分(ΔQ(0←k))係指定期間的開始時間點及結束時間點個別之對象二次電池的開路電壓(V        OC2)及(V        OC1)，對於第1初期特性模型輸入，藉此，作為第1初期特性模型的輸出所求出之值。根據指定期間的開始時間點及結束時間點個別之對象二次電池的現在電池容量差分(ΔQ’)與對象二次電池的初期電池容量差分(ΔQ(0←k))的比率，評鑑對象二次電池的劣化度。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","日商柯尼卡美能達","2024-11-18","TWI822452B","2022-11-09","2023-11-11",83,"非感光性表面改質劑、積層體、印刷電路板及電子裝置","本發明之非感光性表面改質劑為於金屬層與樹脂層之間形成表面改質層的非感光性表面改質劑，其中至少含有一種以上之具有通式(1)、(2)、(3)或(4)表示之結構的雜環化合物；","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","日商樂天集團","2024-11-18","TWI830458B","2022-10-26","2024-01-21",97,"資訊處理系統、佔有率算出方法、及程式產品","[課題]提供一種可隨應於層櫃中所被收容之商品而算出適切之佔有率的資訊處理系統、佔有率算出方法、及程式。        [解決手段]層櫃管理系統(S)，係將層櫃的尺寸資訊、及層櫃中所被收容之收容商品的尺寸資訊加以取得，至少基於層櫃的尺寸資訊及收容商品的尺寸資訊，而求出收容商品佔用層櫃之佔有率，藉由以相應於收容商品之修正係數而將佔有率進行修正，以算出修正佔有率。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","日商樂天集團","2024-11-18","TWI837066B","2023-09-25","2024-03-21",93,"資訊處理裝置、方法及程式產品","[課題] 以基於日常生活中所能夠累積之資訊來進行簡便的廣告最佳化，作為課題。        [解決手段] 資訊處理裝置中係具備：後付風險推定部(23)，係基於對象使用者所相關之屬性資料，來推定在對象使用者利用了後付結帳的情況下後付結帳之結算不被對象使用者正常履行之後付風險；和投放優先度決定部(25)，係基於針對對象使用者所被推定出來的後付風險，來決定對對象使用者的保險商品的廣告投放之優先度。","Y2024","main","No","數據分析技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","日商樂天集團","2024-11-18","TWI830597B","2023-02-16","2024-01-21",71,"贈禮賦予系統、贈禮賦予方法、及程式產品","[課題] 可提高利用服務之利用者的便利性。        [解決手段] 贈禮賦予系統(S)的利用判定部(201)，係判定服務是否在在利用者處於無法收取贈禮的收取不可狀態下被利用。暫定贈禮生成部(202)，係在判定為服務是在收取不可狀態下被利用的情況下，生成暫定之贈禮。收取條件判定部(204)，係在服務的利用後，判定暫定之贈禮的收取所相關之收取條件是否已被滿足。暫定贈禮賦予部(205)，係在判定為收取條件已被滿足的情況下，向利用者賦予暫定之贈禮。","Y2024","main","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
