"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"1060","國立屏東科技大學","2024-12-17","TWI825747B","2022-05-26","2023-12-11",91,"具備行動監控的水質量測系統","本發明為一種具備行動監控的水質量測系統，包含有一行動水質監控模組、一行動監控裝置以及一伺服主機；其中，該行動水質監控模組包含一監控單元、一遙控載台、一量測桶、一取水單元及一紅外線攝影機，而該監控單元包含一微控制器、一無線通訊模組、一水質感測組、一衛星定位模組、一重置按鈕及一水位感測器；操作人員可透過該行動監控裝置或該伺服主機對該行動水質監控模組進行操作，讓該行動水質監控模組根據設定的監測項目、監測深度及監測路徑，自動化量測一水域中多個量測點的水質，達到低成本且有效率的水質監控模式。","Y2024","main","No","智慧城市技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","國立成功大學","2024-12-17","TWI822417B","2022-10-25","2023-11-11",83,"身分認證方法","一種身分認證方法，包含以下步驟：(A)當經由一通訊網路接收一認證請求時，獲得一第一驗證資訊；(B)將一第一認證資訊及該第一驗證資訊進行一第一雜湊運算，以獲得一對應該第一認證資訊的第一認證雜湊值，及一對應該第一驗證資訊的第一驗證雜湊值；(C)判定該第一認證雜湊值及該第一驗證雜湊值是否一致；(D)當判定出一致時，傳送一指示出該第一認證資訊合法的合法判定結果至該第二裝置；(E)當判定出不一致時，傳送一指示出該第一認證資訊不合法的不合法判定結果至一第二裝置。","Y2024","main","No","資料加密技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","國立成功大學","2024-12-17","TWI841325B","2023-03-28","2024-05-01",54,"微電網離網電能管理方法","一種微電網離網電能管理方法包含以下步驟：利用一非線性規劃獲得多台電動車及一電能儲存裝置之每一者在所對應之每一時間窗格的一預計充放電電功率；將該等電動車與該電能儲存裝置在一當前時間之多個電池荷電狀態、該微電網在該當前時間之一淨負載與一預測淨負載間之差、每一電動車在一當前的時間窗格所對應之該預計充放電電功率及一充電優先權，以及該電能儲存裝置在該當前的時間窗格之該預計充放電電功率集結為一當前狀態；及根據該當前狀態利用一即時電能控制模型獲得一執行動作以控制該電能儲存裝置及每一電動車之充放電。","Y2024","main","No","智慧城市技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","國立成功大學","2024-12-17","TWI818873B","2023-03-02","2023-10-11",53,"考慮加工時變與即時資料串流的優化排程的系統及其方法","本發明提供一種考慮加工時變與即時資料串流的優化排程的系統及其方法，其系統包含數據解析器、發佈訂閱機制模組、加工處理時間預測模組及排程優化模組。正交貪婪演算法與循環神經網路用以萃取關鍵特徵，以預測不同的加工處理時間。整數規劃方式用以產生排程問題，並建立嵌入排序優化演算法概念的分解和協調方法。發佈訂閱機制用以實現即時需求，通過此機制，訊息(更新的生產狀態)將作為特定主題發佈，並由製造執行系統所需的模組訂閱此主題。藉此，可提供有效的動態運算方式以及接近最優解的排程，且沒有階層式架構延遲。","Y2024","main","No","自動化測試技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","國立成功大學","2024-12-17","TWI838885B","2022-09-27","2024-04-11",61,"蛋白質微陣列及其用途與檢測方法","本發明提供一種蛋白質微陣列、其用途及檢測方法。蛋白質微陣列包括表面具有蛋白質陣列區塊之載體，及固定於蛋白質陣列區塊上之至少二種蛋白質，至少二種蛋白質包括病毒及其變異株之棘蛋白之細胞外區域或受體結合區域。蛋白質微陣列可檢測疫苗、抗體藥物或小分子藥物針對病毒感染之保護效力，或檢測個體接種疫苗之後的免疫反應或經該病毒之變異株感染之後的免疫反應。蛋白質微陣列之檢測方法包括步驟：將血清、經第一螢光標記的人類血管收縮素轉化酶2受體，及經第二螢光標記的抗人類免疫球蛋白抗體加入至蛋白質微陣列中，並檢測光學訊號。","Y2024","main","No","生物感測技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","國立成功大學","2024-12-17","TWI837815B","2022-09-08","2024-04-01",27,"具有圖案化雙層覆蓋結構的光感測電晶體","一種具有圖案化雙層覆蓋結構的光感測電晶體包含依序疊置的閘電極、介電層及通道層、設置於通道層的汲、源極結構，及與汲、源極結構間隔且包括連接通道層的第一、二覆蓋層的圖案化雙層覆蓋結構。第一覆蓋層與通道層間形成蕭特基接觸。第二覆蓋層與通道層間形成PN接面，照光時產生電子-電洞對。在汲、源極結構間施加第一偏壓及閘電極施加第二偏壓，且通道層與圖案化雙層覆蓋結構照光，通道層產生光電流。利用圖案化雙層覆蓋結構於通道層產生區域性空乏區，於不增加截止電流下，能增加通道層厚度而提升光電流，進而提升光感應特性。","Y2024","main","No","光學元件",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","國立暨南國際大學","2024-12-17","TWI823640B","2022-10-20","2023-11-21",48,"分析方法","一種分析方法，包含：將待分析樣品設置於量測裝置中，該量測裝置包含治具及電流訊號接收器，該治具包括供該待分析樣品設置的容器及安裝在該容器且電連接該電流訊號接收器的電極單元；利用設置在該容器的一側的特斯拉線圈裝置對該待分析樣品依時地施予預定磁場，於此時，該電流訊號接收器依時地接受經由該電極單元傳遞出來的電流值；依據在磁場作用下的該等電流值與該等時間，計算電流變化率；及，將上述的電流變化率輸入至一相關於介電係數及對應該介電係數的電流變化率的關係方程式中，以計算出該待分析樣品的介電係數。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","國立暨南國際大學","2024-12-17","TWI823640B","2022-10-20","2023-11-21",48,"分析方法","一種分析方法，包含：將待分析樣品設置於量測裝置中，該量測裝置包含治具及電流訊號接收器，該治具包括供該待分析樣品設置的容器及安裝在該容器且電連接該電流訊號接收器的電極單元；利用設置在該容器的一側的特斯拉線圈裝置對該待分析樣品依時地施予預定磁場，於此時，該電流訊號接收器依時地接受經由該電極單元傳遞出來的電流值；依據在磁場作用下的該等電流值與該等時間，計算電流變化率；及，將上述的電流變化率輸入至一相關於介電係數及對應該介電係數的電流變化率的關係方程式中，以計算出該待分析樣品的介電係數。","Y2024","main","No","其他",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","國立清華大學","2024-12-17","TWI842474B","2023-04-12","2024-05-11",77,"異質整合電容器以及金屬-氧化物-金屬電容器","本發明提供一種異質整合電容器，具有第一電極與第二電極，且包括：基底；半導體電容器；金屬-氧化物-金屬電容器；以及金屬-絕緣層-金屬電容器。所述金屬氧化物半導體電容器、所述金屬-氧化物-金屬電容器與所述金屬-絕緣層-金屬電容器依序形成於所述基板之上。所述半導體電容器、所述金屬-氧化物-金屬電容器與所述金屬-絕緣層-金屬電容器以並聯方式形成。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","國立清華大學","2024-12-17","TWI803322B","2022-05-18","2023-05-21",67,"電極結構及量子點電致發光元件","本發明主要揭示一種電極結構，其包括：一種子層、形成於該種子層之上的一電極層、以及形成於該電極層之上的一覆蓋層。本發明之電極結構可應用於一量子點電致發光元件之中，從而作為該量子點電致發光元件所具有的兩種電極(即，陽極與陰極)的其中之一。實驗數據顯示，在包含本發明之電極結構的情況下，該量子點電致發光元件的不會發生透光率不平衡現象。並且，該量子點電致發光元件的總亮度、電流效率和EQE係同時提高。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","國立清華大學","2024-12-17","TWI839079B","2023-01-16","2024-04-11",70,"位元串列運算裝置與測試方法","一種位元串列運算裝置包含運算電路與一倍率乘法器。運算電路包括N個乘法累加電路片，每一乘法累加電路片計算輸入乘數向量與另一向量的一內積，另一向量由饋入被乘數向量的該等被乘數輸入中具有與該乘法累加電路片對應的權重之該等被乘數片段構成。倍率乘法器耦接到該等乘法累加電路片以接收等乘法累加電路片分別計算的該等內積，並且還接收第一控制信號。針對每一乘法累加電路片，倍率乘法器根據第一控制信號將該乘法累加電路片計算的內積乘上一加權比，以得出對應乘法累加電路片的倍率乘法後內積，加權比表示與乘法累加電路片對應的權重。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","國立清華大學","2024-12-17","TWI842105B","2022-09-26","2024-05-11",70,"電子電路的製造方法以及金屬離子溶液","一種電子電路的製造方法，包括提供銅離子溶液。所述銅離子溶液包括銅（II）離子源、L-抗壞血酸以及水。將所述銅離子溶液塗佈在基板上以形成塗覆層。提供熱源對所述塗覆層進行局部加熱，使所述塗覆層的銅離子反應，以形成多個銅導電圖案。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","國立清華大學","2024-12-17","TWI842474B","2023-04-12","2024-05-11",77,"異質整合電容器以及金屬-氧化物-金屬電容器","本發明提供一種異質整合電容器，具有第一電極與第二電極，且包括：基底；半導體電容器；金屬-氧化物-金屬電容器；以及金屬-絕緣層-金屬電容器。所述金屬氧化物半導體電容器、所述金屬-氧化物-金屬電容器與所述金屬-絕緣層-金屬電容器依序形成於所述基板之上。所述半導體電容器、所述金屬-氧化物-金屬電容器與所述金屬-絕緣層-金屬電容器以並聯方式形成。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","國立清華大學","2024-12-17","TWI827188B","2022-08-04","2023-12-21",76,"用於去除全血中紅血球的晶片及方法","本實施例的一種用於去除全血中紅血球的晶片包括容置空間、多孔薄膜以及微流道系統。容置空間用以承載包括紅血球碎片的血液樣本。多孔薄膜位於容置空間的底部且包括多個貫孔，貫孔的孔徑大於紅血球碎片的尺寸且小於白血球與循環腫瘤細胞的平均直徑。微流道系統包括液體入口部、液體出口部以及微流道。微流道位於液體入口部及液體出口部之間且與液體入口部及液體出口部連通。微流道位於多孔薄膜下方，其中紅血球碎片穿過多孔薄膜而進入微流道。","Y2024","main","No","生物感測技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","國立清華大學","2024-12-17","TWI823731B","2022-12-28","2023-11-21",34,"前饋等化器及使用其的電壓模態信號發射器","一種前饋等化器及使用其的電壓模態信號發射器。前饋等化器包括輸出端、多個抽頭驅動器以及控制電路。每個抽頭驅動器包括細胞驅動器。控制電路包括前饋等化器控制迴路以及阻抗控制迴路。前饋等化器控制迴路包括與一部分的細胞驅動器相對應的第一複製電路。前饋等化器控制迴路依據第一複製電路產生第一參考電壓。阻抗控制迴路包括與前饋等化器中細胞驅動器相對應的第二複製電路。阻抗控制迴路依據第一參考電壓以及第二複製電路產生第二參考電壓。抽頭驅動器受控於第一與第二參考電壓而調整其自身的輸出阻抗。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","國立清華大學","2024-12-17","TWI803322B","2022-05-18","2023-05-21",67,"電極結構及量子點電致發光元件","本發明主要揭示一種電極結構，其包括：一種子層、形成於該種子層之上的一電極層、以及形成於該電極層之上的一覆蓋層。本發明之電極結構可應用於一量子點電致發光元件之中，從而作為該量子點電致發光元件所具有的兩種電極(即，陽極與陰極)的其中之一。實驗數據顯示，在包含本發明之電極結構的情況下，該量子點電致發光元件的不會發生透光率不平衡現象。並且，該量子點電致發光元件的總亮度、電流效率和EQE係同時提高。","Y2024","main","No","顯示面板技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","國立清華大學","2024-12-17","TWI827271B","2022-09-23","2023-12-21",55,"光電元件","一種光電元件包含一第一電極、一第二電極、一光電單元、一絕緣層，及一驅動電極。該光電單元設置在該第一電極與該第二電極之間，並包括一至少能發出或吸收兩種不同波長光的光電層組。該絕緣層設置在該光電單元的一側邊。該驅動電極設置在該絕緣層上，其中，在該第一電極與該第二電極之間提供一第一電場，而在該第一電極與該驅動電極之間提供一第二電場。","Y2024","branch","No","光學元件",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","國立清華大學","2024-12-17","TWI839079B","2023-01-16","2024-04-11",70,"位元串列運算裝置與測試方法","一種位元串列運算裝置包含運算電路與一倍率乘法器。運算電路包括N個乘法累加電路片，每一乘法累加電路片計算輸入乘數向量與另一向量的一內積，另一向量由饋入被乘數向量的該等被乘數輸入中具有與該乘法累加電路片對應的權重之該等被乘數片段構成。倍率乘法器耦接到該等乘法累加電路片以接收等乘法累加電路片分別計算的該等內積，並且還接收第一控制信號。針對每一乘法累加電路片，倍率乘法器根據第一控制信號將該乘法累加電路片計算的內積乘上一加權比，以得出對應乘法累加電路片的倍率乘法後內積，加權比表示與乘法累加電路片對應的權重。","Y2024","main","No","記憶體控制技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","國立清華大學","2024-12-17","TWI842105B","2022-09-26","2024-05-11",70,"電子電路的製造方法以及金屬離子溶液","一種電子電路的製造方法，包括提供銅離子溶液。所述銅離子溶液包括銅（II）離子源、L-抗壞血酸以及水。將所述銅離子溶液塗佈在基板上以形成塗覆層。提供熱源對所述塗覆層進行局部加熱，使所述塗覆層的銅離子反應，以形成多個銅導電圖案。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","國立清華大學","2024-12-17","TWI837000B","2023-05-25","2024-03-21",46,"一種浮點數壓縮方法、運算裝置及電腦可讀取儲存媒介","一種浮點數壓縮方法，包含使用一算術單元進行以下步驟：取得多個浮點數；對該等浮點數產生共同倍率因素；對於該等浮點數中每一者，壓縮為多個定點數尾數；輸出一壓縮結果，該壓縮結果包含該等共同倍率因數及該等個定點數尾數。","Y2024","main","No","其他",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","國立研究開發法人產業技術總合研究所","2024-12-17","TWI834492B","2023-02-07","2024-03-01",28,"穿隧電流驅動元件","本發明之課題在於使用間接遷移型半導體獲得較大之接通電流，且抑制元件間之電特性不均。        穿隧電流驅動元件10具有第1導電型半導體層1、第2導電型半導體層2、及中間層，該中間層係於自第1導電型半導體層朝向第2導電型半導體層2之方向上依序積層第1母材層3a、量子阱層4及第2母材層3b而成；且第1母材層3a由第1半導體材料形成，第2母材層3b由第2半導體材料形成，量子阱層4由與上述第1半導體材料及上述第2半導體材料異種之第3半導體材料形成，上述第3半導體材料具有於較上述第1半導體材料及上述第2半導體材料高之能量位置存在價電子帶端、或於較上述第1半導體材料及上述第2半導體材料之傳導帶端低之能量位置存在傳導帶端之至少任一種能帶構造。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","國立聯合大學","2024-12-17","TWI841105B","2022-12-08","2024-05-01",55,"石墨烯表面電漿共振稜鏡耦合感測器、雙延遲器穆勒偏振系統及其用途","本發明提供一種石墨烯表面電漿共振稜鏡耦合感測器，由下至上依序包含一玻璃基板、一五氧化二鉭薄膜層、一鉻-金薄膜層以及一石墨烯層。藉此，本發明之石墨烯表面電漿共振稜鏡耦合感測器可應用於雙延遲器穆勒偏振系統，並搭配微分穆勒矩陣以快速檢測免疫球蛋白G抗體。","Y2024","main","No","影像處理技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","國立聯合大學","2024-12-17","TWI841105B","2022-12-08","2024-05-01",55,"石墨烯表面電漿共振稜鏡耦合感測器、雙延遲器穆勒偏振系統及其用途","本發明提供一種石墨烯表面電漿共振稜鏡耦合感測器，由下至上依序包含一玻璃基板、一五氧化二鉭薄膜層、一鉻-金薄膜層以及一石墨烯層。藉此，本發明之石墨烯表面電漿共振稜鏡耦合感測器可應用於雙延遲器穆勒偏振系統，並搭配微分穆勒矩陣以快速檢測免疫球蛋白G抗體。","Y2024","main","No","光學元件",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","國立臺北科技大學","2024-12-17","TWI842504B","2023-04-28","2024-05-11",40,"混合實境深度感知系統、混合實境環境感知方法及混合實境虛擬繪圖方法","本發明提供一種混合實境深度感知系統、混合實境環境感知方法及混合實境虛擬繪圖方法。混合實境深度感知系統包括深度偵測眼鏡及深度感知手套，深度偵測眼鏡及深度感知手套以AoA/AoD方法進行定位。深度偵測眼鏡用於偵測使用者前方環境的狀況，並將環境狀況的相關資料傳輸至深度感知手套，深度感知手套依據前述資料及定位狀況發出震動，輔助視覺障礙人士以觸覺感知震動感知周遭環境，並且可以進一步進行虛擬繪圖。本發明可以解決現行缺乏小體積且可協助視覺障礙人士感知身旁環境的輔助工具的問題。","Y2024","main","No","虛擬實境技術",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","國立臺灣大學","2024-12-17","TWI812265B","2022-06-08","2023-08-11",77,"熱載子太陽能電池及疊層太陽能電池","一種熱載子太陽能電池，可以吸收波長大於1100 nm以上的太陽光，具有低成本、製程容易等優點。另外，亦揭露一種具有上述熱載子太陽能電池的疊層太陽能電池，可以提升整體太陽能電池的效率。","Y2024","main","No","熱管理",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","國立臺灣科技大學","2024-12-17","TWI835356B","2022-10-18","2024-03-11",36,"可調控穩定度之亂數產生系統及其方法","一種可調控穩定度之亂數產生系統及其方法，係包含有一靜態隨機存取記憶體及一可程式裝置，其中該可程式裝置能夠接收該靜態隨機存取記憶體每一次啟動所產生之隨機數據，該可程式裝置能夠將該隨機數據區分出多個位址及多組加密金鑰，並設定一碰撞偏移量，以判斷由哪一個位址開始挑選多個加密金鑰，並再使用挑選多個加密金鑰對該欲加密數據進行加密生成一亂數值。","Y2024","branch","No","其他",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","國立臺灣科技大學","2024-12-17","TWI809932B","2022-06-16","2023-07-21",46,"電池狀態診斷系統與診斷方法","一種數據收集系統，用以收集一待測電池的電池監控數據，並可連接一電池狀態估測系統而形成一電池狀態診斷系統並提供一診斷方法。此數據收集系統包括一備份電池、一雙向電源轉換器及一系統管理電路。雙向電源轉換器電性連接於備份電池，並且與待測電池形成可拆缷的電性連接。雙向電源轉換器可依據一測試電流的電流型態對待測電池進行抽載，並於達到放電截止電壓後依據所設定之電流型態對待測電池進行充電，使備份電池與待測電池的電量循環性地互換，以形成充放電循環。系統管理電路用以在充放電循環中取得待測電池的電池監控數據。依據處理後的電池監控數據，電池狀態估測系統可評估待測電池的狀態。","Y2024","main","No","其他",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","國立陽明交通大學","2024-12-17","TWI838903B","2022-10-07","2024-04-11",88,"三族氮化物半導體三維積體電路","一種三族氮化物半導體三維積體電路，直接將一薄膜電晶體堆疊在一三族氮化物電晶體上。由於該三族氮化物半導體三維積體電路無需用封裝製程來整合該三族氮化物電晶體以及該薄膜電晶體，因此可以減少封裝成本，並且具有較佳的電路性能及可靠度。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","國立陽明交通大學","2024-12-17","TWI838903B","2022-10-07","2024-04-11",88,"三族氮化物半導體三維積體電路","一種三族氮化物半導體三維積體電路，直接將一薄膜電晶體堆疊在一三族氮化物電晶體上。由於該三族氮化物半導體三維積體電路無需用封裝製程來整合該三族氮化物電晶體以及該薄膜電晶體，因此可以減少封裝成本，並且具有較佳的電路性能及可靠度。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","國立陽明交通大學","2024-12-17","TWI805400B","2022-06-07","2023-06-11",93,"奈米微粒分徑用的新穎慣性衝擊器","一種新穎慣性衝擊器包括一氣膠流入口、一預備腔、一噴嘴板、一衝擊腔、一注水式衝擊板、一尾流腔及一尾流出口。預備腔位於氣膠流入口及噴嘴板之間，噴嘴板具有多個噴孔，這些噴孔由預備腔往衝擊腔的方向呈漸縮漏斗狀。注水式衝擊板具有一微粒衝擊面、至少一形成於微粒衝擊面的注水口、一注水流道、一鋪設於微粒衝擊面並覆蓋至少一注水口的濾紙、一集水井、一氣流通道及一汲水流道。該至少一注水口連通於注水流道，汲水流道連通於集水井，氣流通道連通於衝擊腔及尾流腔之間，衝擊腔位於噴嘴板及濾紙之間，尾流出口連通於尾流腔。","Y2024","main","No","熱管理",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","國立陽明交通大學","2024-12-17","TWI825878B","2022-07-28","2023-12-11",93,"金屬鐵電金屬場效應電晶體、金屬鐵電金屬場效應電晶體陣列及其操作方法","一種金屬鐵電金屬(MFM)場效應電晶體(FET)，該MFMFET包含一MFM、一第一FET、以及一第二FET。該MFM具有一第一電極。該第一FET電連接該第一電極，且具有一第一閘極，其中該第一閘極具有一第一面積。該第二FET電連接該第一電極，且具有一第二閘極，其中該第二閘極具有一第二面積，該第一面積與該第二面積具有一比值，且該比值的一比值範圍為1：50至1：2。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","國立陽明交通大學","2024-12-17","TWI825878B","2022-07-28","2023-12-11",93,"金屬鐵電金屬場效應電晶體、金屬鐵電金屬場效應電晶體陣列及其操作方法","一種金屬鐵電金屬(MFM)場效應電晶體(FET)，該MFMFET包含一MFM、一第一FET、以及一第二FET。該MFM具有一第一電極。該第一FET電連接該第一電極，且具有一第一閘極，其中該第一閘極具有一第一面積。該第二FET電連接該第一電極，且具有一第二閘極，其中該第二閘極具有一第二面積，該第一面積與該第二面積具有一比值，且該比值的一比值範圍為1：50至1：2。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","國立陽明交通大學","2024-12-17","TWI806804B","2022-12-05","2023-06-21",92,"具有自單一ＰＵＦ電路來源所得多重硬體簽章之裝置及相關方法、系統與應用","一種於內部或外部與多重數位簽章安全引擎介接的電子裝置，藉由多重數位簽章而可取得多個PUF安全憑證，並可自同一PUF熵源產生的多個唯一數位簽章中任意選擇使用。多重數位簽章安全性區域包括可動態測量的PUF熵源、非揮發性記憶體儲存媒體以及應相連電子裝置要求而執行對應函式的數位電路系統。所述電子裝置能夠在多個唯一數位簽章中，任意的選擇或切換對應相關網路安全應用程式的唯一數位簽章，不受上電時序或上電時序後的單次或多次運作所影響。","Y2024","branch","No","其他",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","國立陽明交通大學","2024-12-17","TWI810076B","2022-09-26","2023-07-21",79,"溝槽式閘極功率金氧半場效電晶體之閘極製程方法及其形成之溝槽式閘極結構","一種溝槽式閘極功率金氧半場效電晶體之閘極製程方法及其形成之溝槽式閘極結構，其係提供一電晶體結構，並利用微影蝕刻定義溝槽區域。沿著溝槽沉積閘極氧化層後，形成其中具有間隔的二複晶矽側壁。利用濕蝕刻將複晶矽側壁底下的閘極氧化層去除，以在溝槽底部形成空缺區域。之後，通過氧化複晶矽側壁，形成厚氧化層，使其包覆複晶矽側壁外圍並填充溝槽底部的空缺區域。經厚氧化層包覆的複晶矽側壁之間可選擇性地具有間隔，使溝槽選擇性地被填滿。本發明可有效增加閘極底部的氧化層厚度、降低溝槽轉角曲率、並達到降低閘極-汲極電容之功效。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","國立陽明交通大學","2024-12-17","TWI810076B","2022-09-26","2023-07-21",79,"溝槽式閘極功率金氧半場效電晶體之閘極製程方法及其形成之溝槽式閘極結構","一種溝槽式閘極功率金氧半場效電晶體之閘極製程方法及其形成之溝槽式閘極結構，其係提供一電晶體結構，並利用微影蝕刻定義溝槽區域。沿著溝槽沉積閘極氧化層後，形成其中具有間隔的二複晶矽側壁。利用濕蝕刻將複晶矽側壁底下的閘極氧化層去除，以在溝槽底部形成空缺區域。之後，通過氧化複晶矽側壁，形成厚氧化層，使其包覆複晶矽側壁外圍並填充溝槽底部的空缺區域。經厚氧化層包覆的複晶矽側壁之間可選擇性地具有間隔，使溝槽選擇性地被填滿。本發明可有效增加閘極底部的氧化層厚度、降低溝槽轉角曲率、並達到降低閘極-汲極電容之功效。","Y2024","main","No","半導體元件設計",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","國立陽明交通大學","2024-12-17","TWI805457B","2022-07-22","2023-06-11",26,"發光裝置及其製造方法","一種製造發光裝置的方法包括以下流程。形成發光元件。通過電子計算器執行超穎介面的模擬。基於前述模擬，形成超穎介面。放置超穎介面於發光元件的出光側上。通過電子計算器執行超穎介面的模擬包括以下流程。建立超穎介面的超穎介面模型，其中超穎介面模型具有複數個單位晶胞，單位晶胞的複數個相位補償值在偏折方向上以超晶胞週期長度週期性地分布。調整單位晶胞的相位補償值並設置出光波長的光源，以模擬超穎介面模型在不同的相位補償值下的複數個穿透率。選定在穿透率之穿透率峰值下的相位補償值作為超穎介面的複數個製程參數。","Y2024","main","No","光學元件",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","國立陽明交通大學","2024-12-17","TWI838309B","2023-08-25","2024-04-01",82,"高電子遷移率電晶體及其製備方法","本發明提供一種高電子遷移率電晶體的製備方法，包括下列步驟：提供一基板，其中一半導體層形成於基板上，且一源極及一汲極形成於半導體層上；形成一鈍化層於源極及汲極上；蝕刻鈍化層，以形成一通孔於源極及汲極間，且通孔顯露半導體層的一區域；形成一光阻層於鈍化層上，其中半導體層的該區域的一第一子區域被該光阻層所覆蓋，而半導體層的該區域的一第二子區域未被光阻層所覆蓋；形成一金屬層於第二子區域上，以形成一閘極；以及移除鈍化層。本發明更提供以前述方法製備的高電子遷移率電晶體。","Y2024","main","No","半導體裝置",NA,NA,"2024-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
