"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"953","大陸商上海微電子裝備(集團)","2025-01-03","TWI834175B","2022-05-26","2024-03-01",52,"基板平整裝置及光刻設備","本發明提供一種基板平整裝置及光刻設備，所述基板平整裝置包括:        驅動單元和壓邊單元，所述壓邊單元包括多個壓板，所述多個壓板用於與一基板的多個邊緣區域一一對應設置，所述驅動單元被配置為，在所述基板被吸盤吸附後，若所述基板的某一邊緣區域的真空吸附閾值不滿足設定條件時，則朝接近所述基板的方向驅動相應的所述壓板以至少對真空吸附閾值不滿足設定條件的所述邊緣區域進行按壓，如此便可解決翹曲基板吸附問題，提高工件台對不同基板的適應性及吸附能力。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","大陸商上海微電子裝備(集團)","2025-01-03","TWI834175B","2022-05-26","2024-03-01",52,"基板平整裝置及光刻設備","本發明提供一種基板平整裝置及光刻設備，所述基板平整裝置包括:        驅動單元和壓邊單元，所述壓邊單元包括多個壓板，所述多個壓板用於與一基板的多個邊緣區域一一對應設置，所述驅動單元被配置為，在所述基板被吸盤吸附後，若所述基板的某一邊緣區域的真空吸附閾值不滿足設定條件時，則朝接近所述基板的方向驅動相應的所述壓板以至少對真空吸附閾值不滿足設定條件的所述邊緣區域進行按壓，如此便可解決翹曲基板吸附問題，提高工件台對不同基板的適應性及吸附能力。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","大陸商上海曦智科技","2025-01-03","TWI838144B","2023-02-24","2024-04-01",99,"封裝結構及其製造方法以及光子積體電路晶片","本發明涉及半導體領域，提供一種封裝結構及其製造方法，方法包括：提供光子積體結構，所述光子積體結構包括：第一開孔，以及設置於所述第一開孔中的導電材料；提供第一基底，所述第一基底包括：第二開孔，以及設置於所述第二開孔中的導電材料；將所述光子積體結構與所述第一基底鍵合，以使得所述第一開孔與所述第二開孔對準，並且所述第一開孔中的所述導電材料與對應的所述第二開孔中的所述導電材料電性連接。本發明還提供了一種光子積體電路晶片。","Y2024","main","No","光學元件",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","大陸商上海曦智科技","2025-01-03","TWI832609B","2022-12-13","2024-02-11",52,"光互連裝置及其製造方法、計算裝置","一種光互連裝置，包括：多個數位電晶片，包括第一數位電晶片和第二數位電晶片；多個類比電晶片，包括第一類比電晶片和第二類比電晶片；以及光互連件；其中第一數位電晶片與第一類比電晶片通信連接，第二數位電晶片與第二類比電晶片通信連接，第一類比電晶片與第二類比電晶片通過光互連件實現通信連接；第一數位電晶片到第二數位電晶片的資訊傳輸路徑包括資訊先後經過第一數位電晶片、第一類比電晶片、光互連件的光波導、第二類比電晶片、以及第二數位電晶片。還提供光互連裝置的製造方法及計算裝置。","Y2024","main","No","數據傳輸技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","大陸商上海顯耀顯示科技","2025-01-03","TWI842358B","2023-01-30","2024-05-11",94,"微型ＬＥＤ、微型ＬＥＤ陣列面板及其製造方法","一種微型LED包括：第一類型半導體層；以及發光層，其形成在所述第一類型半導體層上；第一類型帽蓋層，其形成在所述發光層的底表面處並且在所述第一類型半導體層與所述發光層之間；其中，所述第一類型半導體層包括台面結構、溝槽和與所述台面結構分離開的離子注入圍欄，所述溝槽向上延伸穿過所述第一類型半導體層並向上延伸到所述第一類型帽蓋層的至少一部分中；並且所述離子注入圍欄圍繞所述溝槽形成，並且所述溝槽圍繞所述台面結構形成；其中，所述離子注入圍欄的電阻高於所述台面結構的電阻。","Y2024","main","No","光學元件",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","大陸商上海顯耀顯示科技","2025-01-03","TWI842358B","2023-01-30","2024-05-11",94,"微型ＬＥＤ、微型ＬＥＤ陣列面板及其製造方法","一種微型LED包括：第一類型半導體層；以及發光層，其形成在所述第一類型半導體層上；第一類型帽蓋層，其形成在所述發光層的底表面處並且在所述第一類型半導體層與所述發光層之間；其中，所述第一類型半導體層包括台面結構、溝槽和與所述台面結構分離開的離子注入圍欄，所述溝槽向上延伸穿過所述第一類型半導體層並向上延伸到所述第一類型帽蓋層的至少一部分中；並且所述離子注入圍欄圍繞所述溝槽形成，並且所述溝槽圍繞所述台面結構形成；其中，所述離子注入圍欄的電阻高於所述台面結構的電阻。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","大陸商上海顯耀顯示科技","2025-01-03","TWI836882B","2023-01-30","2024-03-21",38,"微型ＬＥＤ、微型ＬＥＤ陣列面板及其製造方法","一種微型LED包括：第一類型半導體層；以及發光層，其形成在所述第一類型半導體層上；其中，所述第一類型半導體層包括台面結構、溝槽和通過所述溝槽與所述台面結構分離開的離子注入圍欄，其中，所述離子注入圍欄圍繞所述溝槽形成，所述溝槽圍繞所述台面結構形成；並且所述離子注入圍欄的電阻高於所述台面結構的電阻。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","大陸商上海顯耀顯示科技","2025-01-03","TWI836882B","2023-01-30","2024-03-21",38,"微型ＬＥＤ、微型ＬＥＤ陣列面板及其製造方法","一種微型LED包括：第一類型半導體層；以及發光層，其形成在所述第一類型半導體層上；其中，所述第一類型半導體層包括台面結構、溝槽和通過所述溝槽與所述台面結構分離開的離子注入圍欄，其中，所述離子注入圍欄圍繞所述溝槽形成，所述溝槽圍繞所述台面結構形成；並且所述離子注入圍欄的電阻高於所述台面結構的電阻。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","大陸商中國銀聯","2025-01-03","TWI835300B","2022-09-20","2024-03-11",83,"一種資料匹配方法、裝置、設備及介質","本發明公開了一種資料匹配方法、裝置、設備及介質，該方法中分別將第一資料和第二資料登錄到預先訓練完成的向量轉化模型中，獲得對應的第一向量和第二向量，並獲取第一目標公開金鑰加密後的第一向量和第二向量的距離，基於加密後的距離以及第一目標私密金鑰，確定第一向量和第二向量的目標距離，基於該目標距離確定兩個資料是否匹配，在兩個資料不完全相同時，也能實現資料的模糊匹配，拓寬了使用場景，且在進行模糊匹配過程中引入了第一目標公私密金鑰對分別進行同態加密和解密，實現了安全求交，保證了匹配過程的安全性，且整個匹配的過程中，資料均未以原始資料的形式離開過對應的設備，實現了原始資料不出庫也能實現模糊匹配，保證了匹配過程的安全性。","Y2024","branch","No","數據整合與分析",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","大陸商中國銀聯","2025-01-03","TWI824904B","2022-12-28","2023-12-01",89,"一種資料共用系統、方法、裝置、設備及介質","本發明公開了一種資料共用系統、方法、裝置、設備及介質，用於在保障每個應用的資料的安全的前提下，實現多個應用之間可以共用資料。本發明第一應用所屬的設備根據預先保存的應用標識與訪問位址的對應關係，確定第二應用的目標應用標識對應的目標訪問位址，向目標訪問位址發送共用第二應用的資料的共用請求，該共用請求中攜帶目標應用標識；目標訪問位址所屬的設備獲取目標資料庫中保存的資料；確定目標應用標識對應的目標加密金鑰；基於目標加密金鑰對獲取的資料進行解密；將解密後的資料發送給第一應用所屬的設備，從而在保障每個應用的資料的安全的前提下，實現多個應用之間可以共用資料。","Y2024","main","No","資訊處理系統",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","大陸商中國銀聯","2025-01-03","TWI835491B","2022-12-27","2024-03-11",89,"一種設備互聯安全認證系統、方法、裝置、伺服器及介質","本發明公開了一種設備互聯安全認證系統、方法、裝置、伺服器及介質，控制設備獲取發現端設備的第一設備標識資訊、配對請求時間和配對驗證碼，並發送至伺服器，獲取被發現端設備的第二設備標識資訊，以及被發現端設備獲取到的第一設備標識資訊和配對請求時間，並發送至伺服器。伺服器先分別對發現端設備和被發現端設備進行單設備安全認證，單設備安全認證之後，再根據接收到的第一設備標識資訊和配對請求時間，確定發現端設備的配對驗證碼，並根據第二設備標識資訊，將配對驗證碼發送至被發現端設備。再由被發現端設備和發現端設備進行兩設備之間的安全認證。相較於現有技術僅由匯流排完成的單要素認證，安全性更高。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","大陸商中國銀聯","2025-01-03","TWI835491B","2022-12-27","2024-03-11",89,"一種設備互聯安全認證系統、方法、裝置、伺服器及介質","本發明公開了一種設備互聯安全認證系統、方法、裝置、伺服器及介質，控制設備獲取發現端設備的第一設備標識資訊、配對請求時間和配對驗證碼，並發送至伺服器，獲取被發現端設備的第二設備標識資訊，以及被發現端設備獲取到的第一設備標識資訊和配對請求時間，並發送至伺服器。伺服器先分別對發現端設備和被發現端設備進行單設備安全認證，單設備安全認證之後，再根據接收到的第一設備標識資訊和配對請求時間，確定發現端設備的配對驗證碼，並根據第二設備標識資訊，將配對驗證碼發送至被發現端設備。再由被發現端設備和發現端設備進行兩設備之間的安全認證。相較於現有技術僅由匯流排完成的單要素認證，安全性更高。","Y2024","main","No","無線通訊技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","大陸商中國銀聯","2025-01-03","TWI812366B","2022-07-27","2023-08-11",79,"一種資料共用方法、裝置、設備及存儲介質","本發明實施例提供了一種資料共用方法、裝置、設備及存儲介質，屬於資料處理技術領域，該方法包括：查詢方系統通過協調方系統發送查詢請求至資料方系統。資料方系統基於目標加密樣本標識，獲得相應的回應樣本屬性，再採用查詢方公開金鑰對回應樣本屬性進行加密，獲得加密樣本屬性，再根據目標加密樣本標識和加密樣本屬性，生成查詢結果。資料方系統通過協調方系統發送查詢結果至查詢方系統。查詢方系統通過查詢方私密金鑰對查詢結果中的加密樣本屬性解密，獲得目標加密樣本標識對應的目標樣本屬性。協調方系統連接查詢方系統和各個資料方系統，避免了查詢方系統直接向各個資料方系統發送查詢請求，保證了查詢方資訊的隱私性和資料方系統資料的隱私性。","Y2024","branch","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","大陸商中國銀聯","2025-01-03","TWI833528B","2022-12-28","2024-02-21",35,"數據匹配方法、裝置、系統、設備及介質","本發明提供了一種數據匹配方法、裝置、系統、設備及介質。 本發明可以分別獲得第一數據對應的第一向量以及第二數據對應的第二向量，並獲得第一向量對應的二進位向量，可以通過OT(Oblivious Transfer，不經意傳輸)協議，獲取基於第一向量對應的二進位向量、第二向量及第一隨機向量生成的第一中間向量，並基於第一中間向量以及第一設定演算法，獲得第一距離中間結果； 基於第二向量、第一隨機向量及第二設定演算法，獲得第二距離中間結果； 基於第一向量、第一距離中間結果和第二距離中間結果，確定第一向量和第二向量的目標距離，基於該目標距離及預設的第一距離閾值，確定第一數據與第二數據是否匹配，可以實現第一數據和第二數據的模糊匹配，拓寬了使用場景，保證了匹配過程的安全性。","Y2024","main","No","數據整合與分析",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","大陸商中國銀聯","2025-01-03","TWI839876B","2022-09-30","2024-04-21",42,"掃碼支付方法、使用者終端、業務設備、系統及介質","本發明公開了一種掃碼支付方法、使用者終端、業務設備、系統及介質，屬於資料處理領域。該方法包括：接收付款碼請求消息，付款碼請求消息包括使用者終端的位置資訊；獲取與位置資訊關聯的付款等待時長因素資訊；在與位置資訊關聯的付款等待時長因素資訊表徵的付款等待時長大於等於預設時長閾值的情況下，發送第一付款碼回饋消息，第一付款碼回饋消息包括第一付款碼和第二付款碼，使用者終端在感應到收款受理終端的觸發信號之前顯示第一付款碼，在感應到觸發信號的情況下將顯示的第一付款碼切換為第二付款碼；若支付請求消息包括第一資訊，指示從第二付款碼的資訊指示的付款方帳戶中扣除支付金額。根據本發明實施例能夠提高掃碼支付的安全性。;","Y2024","main","No","資訊處理系統",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","大陸商中國銀聯","2025-01-03","TWI832640B","2022-12-28","2024-02-11",53,"一種資料匹配方法、裝置、系統、設備及介質","本發明公開了一種資料匹配方法、裝置、系統、設備及介質，用以解決現有技術中的安全求交演算法只能在雙方資料完全相同時進行安全求交，使用場景有限，影響資料匹配的業務範圍的問題。由於本發明可以分別獲得該第一資料對應的第一向量以及第二資料對應的第二向量，並獲取基於該第一向量加密後的第一加密向量，以及該第二向量加密後的第二加密向量，基於第一加密向量和第二加密向量計算第一加密距離，並基於第一加密距離以及第一目標私密金鑰，確定第一向量和第二向量的目標距離，基於該目標距離以及預設的第一距離閾值確定第一資料和第二資料是否匹配，可以實現第一資料和第二資料的模糊匹配，拓寬了使用場景，保證了匹配過程的安全性。","Y2024","main","No","資訊處理系統",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","大陸商中國銀聯","2025-01-03","TWI808018B","2022-10-03","2023-07-01",46,"網頁操作智能反饋方法、系統、裝置及可讀存儲介質","本發明提供了網頁操作智能反饋方法，包括：獲取使用者在外部網頁應用的當前操作資訊，所述當前操作資訊包括：使用者標識、服務URL和頁面業務資料 ；將所述當前操作資訊轉換為當前操作序列資料，以更新資料庫中的所述使用者的操作序列集合，所述操作序列集合包括按照時間順序排列的多個操作序列資料；根據預設操作路徑對所述操作序列集合進行檢測，當檢測結果滿足預設條件時，向所述外部網頁應用發送用於提示所述預設操作路徑的反饋資訊。系統及電腦可讀存儲介質，利用上述方法，能夠大大降低用戶在複雜業務網頁應用系統使用中的學習成本，提升用戶體驗。","Y2024","main","No","資訊處理系統",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","大陸商中微半導體設備(上海)","2025-01-03","TWI828325B","2022-09-22","2024-01-01",67,"半導體製造設備零部件處理方法","本發明公開了一種半導體製造設備零部件處理方法，該處理方法包含：施加萃取液至經歷製程流程的所述零部件的表面進行處理，萃取金屬離子，所述萃取液為螯合劑水溶液。本發明提供的一種半導體製造設備零部件的清洗方法和檢測方法，不會在材料表面造成破壞或留下印跡，從而實現零部件的無損檢測和清洗，並且EDTA等螯合劑不會因為溶解率低的原因在ICP-MS的管路中發生析出。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","大陸商中微半導體設備(上海)","2025-01-03","TWI828240B","2022-07-19","2024-01-01",53,"在晶圓上確定靜電夾盤中心的方法、晶圓對中方法、電子設備及計算機可讀記錄媒體","本發明提供一種在晶圓上確定靜電夾盤中心的方法，包括：獲取晶圓上顆粒物的分佈圖像；根據晶圓上顆粒物的分佈圖像計算獲得每一凸台的估計中心位置；根據若干個第二類凸台的估計中心位置，確定至少三條參考直線，任兩條參考直線之間大體上相互平行或相交；根據確定的至少三條參考直線，確定晶圓上至少兩條參考直徑；根據若干個第一類凸台的估計中心位置對所述參考直徑進行修正，得到晶圓上至少兩條期望直徑；根據晶圓上至少兩條期望直徑的連接點確定所述靜電夾盤中心。相應的，還提供一種晶圓對中方法。本發明能夠準確計算晶圓上靜電夾盤的中心，提高機械手臂校準的準確度。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","大陸商中微半導體設備(上海)","2025-01-03","TWI822354B","2022-09-23","2023-11-11",40,"真空鎖系統、半導體處理設備和基片傳輸方法","一種真空鎖系統、半導體處理設備和基片傳輸方法，半導體處理設備包含多個連接至真空傳輸腔的處理腔，真空傳輸腔通過至少一個真空鎖系統連接至前端模組，真空鎖系統包含多級真空鎖和多級過渡腔，相鄰的兩個真空鎖通過一個過渡腔連接，通過在前端模組所處的大氣壓環境和真空傳輸腔所處的真空環境之間增設多級過渡腔來提供過渡氣壓環境，本發明通過在真空鎖系統內設置過渡腔以減小真空鎖的氣壓變化幅度，從而減少了基片傳輸等候的時間，提高了輸送量，過渡腔內氣壓保持穩定，避免產生氣流擾動，從而減少了缺陷產生。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","大陸商中環領先半導體科技","2025-01-03","TWI838813B","2022-08-05","2024-04-11",70,"晶圓盒清洗裝置及其控制方法","本發明公開一種晶圓盒清洗裝置及其控制方法。晶圓盒清洗裝置包括腔體、旋轉架和清洗組件。腔體內限定出清洗腔。旋轉架可轉動地設於清洗腔內，且用於固定晶圓盒。清洗組件設於腔體。清洗組件具有清洗區域，且用於向清洗區域噴清洗液。清洗組件在第一狀態下的噴液量大於在第二狀態下的噴液量。控制方法包括以下步驟。旋轉架帶動晶圓盒以使晶圓盒相對清洗區域轉動。判斷晶圓盒清洗裝置是否滿足預設條件，預設條件為清洗區域內具有晶圓盒的至少部分。如果是，則清洗組件切換至第一狀態；如果否，則清洗組件切換至第二狀態。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","大陸商先進半導體材料(深圳)","2025-01-03","TWI834421B","2022-12-07","2024-03-01",36,"引線框結構","一種引線框結構，包括：基板，所述基板包括相對的第一面和第二面，所述基板包括：若干晶片裝載區；位於各晶片裝載區周圍的引線區，所述引線區包括若干凸起的引線部，相鄰引線部之間、以及引線部和晶片裝載區之間具有自第一面向第二面延伸的凹槽，所述凹槽具有沿垂直於基板表面方向上分佈的最窄部和最寬部，所述最窄部與基板第一面表面之間的間距小於所述最寬部與基板第一面表面之間的間距。所述結構能夠提升塑封後器件的可靠性。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","大陸商北京北方華創微電子裝備","2025-01-03","TWI817683B","2022-08-29","2023-10-01",95,"半導體製程腔室、半導體製程設備和半導體製程方法","一種半導體製程腔室、半導體製程設備和半導體製程方法，該腔室包括反應腔和位於反應腔下方的傳輸腔，反應腔通過底部開口與傳輸腔連通，半導體製程腔室中設置有基座，基座的底部連接有升降軸，以能夠通過底部開口在反應腔與傳輸腔之間升降，還設置有具有彈性的環形密封結構，其設置於基座的下方且環繞在基座的升降軸周圍，在基座下降至傳輸腔的過程中，基座能夠下壓環形密封結構使之被壓縮；在基座上升至反應腔，並解除施加在環形密封結構上的壓力時，環形密封結構在自身彈力的作用下伸長，直至與反應腔的底壁相抵，以封閉底部開口。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","大陸商北京北方華創微電子裝備","2025-01-03","TWI817683B","2022-08-29","2023-10-01",95,"半導體製程腔室、半導體製程設備和半導體製程方法","一種半導體製程腔室、半導體製程設備和半導體製程方法，該腔室包括反應腔和位於反應腔下方的傳輸腔，反應腔通過底部開口與傳輸腔連通，半導體製程腔室中設置有基座，基座的底部連接有升降軸，以能夠通過底部開口在反應腔與傳輸腔之間升降，還設置有具有彈性的環形密封結構，其設置於基座的下方且環繞在基座的升降軸周圍，在基座下降至傳輸腔的過程中，基座能夠下壓環形密封結構使之被壓縮；在基座上升至反應腔，並解除施加在環形密封結構上的壓力時，環形密封結構在自身彈力的作用下伸長，直至與反應腔的底壁相抵，以封閉底部開口。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","大陸商北京北方華創微電子裝備","2025-01-03","TWI828437B","2022-11-24","2024-01-01",95,"半導體設備的片舟暫存裝置及半導體設備","一種半導體設備的片舟暫存裝置及半導體設備，片舟暫存裝置用於暫存片舟，其兩個相對設置的承載台用於分別承載片舟的長度方向上的兩端；設置在每個承載台上的第一定位結構用於與片舟的長度方向上一端的兩個定位部朝向或背離另一端的兩個定位部的兩側面滾動接觸，以對片舟在其長度方向上與片舟暫存裝置的相對位置進行定位；設置在每個承載台上的第二定位結構用於與片舟的長度方向上一端的兩個定位部相互朝向或背離的兩側面滾動接觸，以對片舟在其寬度方向上與片舟暫存裝置的相對位置進行定位。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","大陸商北京北方華創微電子裝備","2025-01-03","TWI828437B","2022-11-24","2024-01-01",95,"半導體設備的片舟暫存裝置及半導體設備","一種半導體設備的片舟暫存裝置及半導體設備，片舟暫存裝置用於暫存片舟，其兩個相對設置的承載台用於分別承載片舟的長度方向上的兩端；設置在每個承載台上的第一定位結構用於與片舟的長度方向上一端的兩個定位部朝向或背離另一端的兩個定位部的兩側面滾動接觸，以對片舟在其長度方向上與片舟暫存裝置的相對位置進行定位；設置在每個承載台上的第二定位結構用於與片舟的長度方向上一端的兩個定位部相互朝向或背離的兩側面滾動接觸，以對片舟在其寬度方向上與片舟暫存裝置的相對位置進行定位。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","大陸商北京北方華創微電子裝備","2025-01-03","TWI813373B","2022-07-12","2023-08-21",88,"半導體製程腔室","一種半導體製程腔室。該半導體製程腔室包括：承載裝置包括可升降的基座及環繞基座設置的沉積環；遮罩組件包括遮罩套筒和壓環部，遮罩套筒和壓環部固定，且導電連接；遮罩套筒的頂部與腔室本體固定，且導電連接，壓環部在基座上升至第一位置時，環繞沉積環設置，且與沉積環導電接觸；連接套筒環繞設置在遮罩套筒與腔室本體之間，並且連接套筒的頂部與腔室本體固定，且導電連接，連接套筒的底部與遮罩套筒的底部導電連接；接地組件設置于基座下方，且在基座上升至第一位置時，接地組件與連接套筒的底部導電接觸。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","大陸商北京北方華創微電子裝備","2025-01-03","TWI822325B","2022-09-13","2023-11-11",79,"靜電卡盤及半導體加工設備","一種靜電卡盤及半導體加工設備，該靜電卡盤中，氣道結構包括環形氣道、主氣道組和次氣道組，其中，環形氣道位於靠近卡盤本體的上表面的邊緣處，用以在其內側限定形成熱交換區域；主氣道組環繞在中心進氣孔周圍，次氣道組環繞在主氣道組周圍；主氣道組分別與中心進氣孔和次氣道組相連通，且設置為能夠提高將中心進氣孔流出的背吹氣體輸送至次氣道組的速度；次氣道組分別與主氣道組和環形氣道相連通，且設置為能夠使背吹氣體在熱交換區域的不同位置處分佈均勻。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","大陸商北京北方華創微電子裝備","2025-01-03","TWI828481B","2022-12-20","2024-01-01",76,"半導體製程設備及其晶圓傳輸系統","一種晶圓傳輸系統，包括傳輸腔、第一傳輸組件、載入腔、第二傳輸組件和校準腔，傳輸腔用於與反應腔連通；載入腔的一側與傳輸腔連通，另一側具有傳輸口；第二傳輸組件用於通過傳輸口將晶圓傳輸至載入腔中的托盤上，以及由載入腔中的托盤上取下晶圓並將晶圓傳出載入腔；校準腔中設置有校準組件，用於對托盤位置進行校準；第一傳輸組件用於將托盤傳入校準腔中對托盤位置進行校準，並將校準後的托盤由校準腔中取出並傳入載入腔中，還用於將承載有晶圓的托盤由載入腔中取出並傳入反應腔中。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","大陸商北京北方華創微電子裝備","2025-01-03","TWI840263B","2023-06-27","2024-04-21",70,"半導體製程設備","一種半導體製程設備，在所公開的半導體製程設備中，驅動裝置設於製程門上，與置於製程腔室中的晶舟支撐部相連，用於驅動晶舟支撐部轉動；保護氣體管路設於腔體上，用於通入隔離製程氣體與驅動裝置的保護氣體；製程門活動連接於腔體的開口處，製程門用於關閉或打開開口，且在關閉開口時與腔體圍成製程腔室；製程門設有進氣通道，進氣通道的第一埠鄰近驅動裝置，以用於輸送保護氣體；在製程門關閉開口的狀態下，進氣通道的第二埠與保護氣體管路對接；第一加熱裝置與保護氣體管路的外露於腔體的部分相連，用於加熱保護氣體管路。","Y2024","main","No","熱管理",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","大陸商北京北方華創微電子裝備","2025-01-03","TWI820987B","2022-10-28","2023-11-01",70,"半導體製程配方獲取方法、系統及半導體製程設備","一種半導體製程配方獲取方法、系統及半導體製程設備，方法包括：向已構建的深度神經網絡模型中隨機輸入一組製程參數組；判斷深度神經網絡模型輸出的各製程結果評價指標與對應設定的製程需求的相差程度是否符合設定要求；若是，則使用上述製程參數組作為進行實際製程的製程配方；否則，採用梯度演算法調整輸入深度神經網絡模型製程參數，並基於自洽迭代法獲取能夠使深度神經網絡模型輸出的所有製程結果評價指標均滿足上述製程需求的製程參數組，作為實際製程的製程配方。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","大陸商北京北方華創微電子裝備","2025-01-03","TWI820987B","2022-10-28","2023-11-01",70,"半導體製程配方獲取方法、系統及半導體製程設備","一種半導體製程配方獲取方法、系統及半導體製程設備，方法包括：向已構建的深度神經網絡模型中隨機輸入一組製程參數組；判斷深度神經網絡模型輸出的各製程結果評價指標與對應設定的製程需求的相差程度是否符合設定要求；若是，則使用上述製程參數組作為進行實際製程的製程配方；否則，採用梯度演算法調整輸入深度神經網絡模型製程參數，並基於自洽迭代法獲取能夠使深度神經網絡模型輸出的所有製程結果評價指標均滿足上述製程需求的製程參數組，作為實際製程的製程配方。","Y2024","main","No","資訊處理系統",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","大陸商北京北方華創微電子裝備","2025-01-03","TWI830444B","2022-10-18","2024-01-21",48,"半導體製程設備及抓取裝置","一種半導體製程設備及其抓取裝置。該抓取裝置用於抓取晶圓，且與半導體製程設備中的驅動裝置連接，用於在驅動裝置的驅動下傳輸晶圓，包括：殼體、驅動機構及多個卡合件；殼體用於與驅動裝置連接，用於在驅動裝置的驅動下移動；多個卡合件與殼體轉動連接，並且沿殼體的周向間隔分佈，驅動機構用於同步驅動各卡合件轉動，以卡緊或釋放晶圓的邊緣。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
