資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI875261B,2023-10-24,形成堆疊式多閘極裝置的方法,4,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI876612B,2023-10-24,積體電路裝置及其形成方法,62,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI876618B,2023-10-24,半導體裝置及其製造方法,85,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,生物辨識與數位身份,大陸商北京集創北方科技,TW202518402A,2023-10-24,指紋辨識方法、指紋辨識模組及資訊處理裝置,,,,,,,,,,,,
2026-02-01,main,生物辨識與數位身份,大陸商北京集創北方科技,TWI873932B,2023-10-24,指紋辨識方法、指紋辨識模組及資訊處理裝置,34,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商合肥兆芯電子,TW202516518A,2023-10-23,使用壽命監控及預警方法、記憶體儲存裝置及記憶體控制電路單元,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商合肥兆芯電子,TWI877853B,2023-10-23,使用壽命監控及預警方法、記憶體儲存裝置及記憶體控制電路單元,44,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,美商應用材料,TW202424895A,2023-10-23,用於索引和半導體缺陷影像檢索的建模,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI911581B,2023-10-20,半導體裝置及其形成方法,12,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,力晶積成電子製造,TW202519057A,2023-10-19,半導體裝置及其形成方法,,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,半導體結構與製程,力晶積成電子製造,TWI880402B,2023-10-19,半導體裝置及其形成方法,31,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI911580B,2023-10-19,半導體裝置及其形成方法,36,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,新唐科技,TW202519048A,2023-10-19,半導體結構及其形成方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,電源管理,韓商愛思開海力士,TW202433460A,2023-10-19,命令位址控制電路和包括其的半導體裝置和半導體系統,,,,,,,,,,,,
2026-02-01,main,智慧電網,遠傳電信,TWM652654U,2023-10-18,惡意域名識別與攻擊偵測系統,,4904,2026-02-11,0.43,11.6,6,6.69,1.58,5.23,91.9,84.3,
2026-02-01,main,資訊安全與加密技術,遠傳電信,TW202518882A,2023-10-18,惡意域名識別與攻擊偵測系統及其方法,,4904,2026-02-11,0.43,11.6,6,6.69,1.58,5.23,91.9,84.3,
2026-02-01,main,資訊安全與加密技術,遠傳電信,TWI868985B,2023-10-18,惡意域名識別與攻擊偵測系統及其方法,46,4904,2026-02-11,0.43,11.6,6,6.69,1.58,5.23,91.9,84.3,
2026-02-01,main,記憶體與儲存裝置,力晶積成電子製造,TW202518455A,2023-10-17,六電晶體靜態隨機存取記憶體裝置,,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,記憶體與儲存裝置,力晶積成電子製造,TWI873918B,2023-10-17,六電晶體靜態隨機存取記憶體裝置,74,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI882479B,2023-10-17,記憶體單元、記憶體單元陣列以及製造積體電路的方法,82,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202431260A,2023-10-17,記憶體單元、記憶體單元陣列以及製造積體電路的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,智慧電網,神準科技,TWI858966B,2023-10-17,網路供電系統及其網路供電切換裝置與切換方法,1,3558,2026-02-11,0.96,-18.66,1,21.86,-6.31,-64.72,126.5,143.3,
2026-02-01,main,智慧電網,神準科技,TW202518869A,2023-10-17,網路供電系統及其網路供電切換裝置與切換方法,,3558,2026-02-11,0.96,-18.66,1,21.86,-6.31,-64.72,126.5,143.3,
2026-02-01,main,半導體結構與製程,聯華電子,TW202519039A,2023-10-17,包含有矽覆絕緣層基底的半導體結構以及其形成方法,,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI879147B,2023-10-16,半導體元件及其形成方法,47,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI875245B,2023-10-16,半導體結構及其形成的方法,66,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,虛擬實境與數位模擬,美商高通公司,TW202424902A,2023-10-16,場景描述中的虛擬表示編碼,,,,,,,,,,,,
2026-02-01,main,智慧電網,中華電信,TW202516891A,2023-10-13,基於核網信令分析的偽基站偵測系統及其方法,,2412,2026-02-11,0.5,12.21,8,4.16,5.42,6.36,133,121.4,
2026-02-01,main,智慧電網,中華電信,TWI892256B,2023-10-13,基於核網信令分析的偽基站偵測系統及其方法,35,2412,2026-02-11,0.5,12.21,8,4.16,5.42,6.36,133,121.4,
2026-02-01,main,半導體結構與製程,力晶積成電子製造,TW202517031A,2023-10-12,半導體裝置及其形成方法,,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI879135B,2023-10-12,半導體裝置結構的形成方法,91,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202418289A,2023-10-12,存儲系統及其操作方法、存儲器控制器和存儲器,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202534686A,2023-10-12,存儲系統及其操作方法、存儲器控制器和存儲器,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI886601B,2023-10-12,存儲系統及其操作方法、存儲器控制器和存儲器,36,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商高通公司,TW202424968A,2023-10-12,多核心記憶體控制器,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南亞科技,TWI871787B,2023-10-03,半導體裝置及其製造方法,15,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,南亞科技,TW202517037A,2023-10-03,半導體裝置及其製造方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,南亞科技,TW202517030A,2023-10-03,半導體裝置及其製造方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI876570B,2023-10-03,半導體裝置及其形成方法,78,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,美商艾爾斯賓科技公司,TW202427484A,2023-10-03,用於非揮發性儲存位元之掃描鏈介面之系統及方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,鴻揚半導體,TW202517029A,2023-10-02,半導體裝置,,,,,,,,,,,,
2026-02-01,main,智慧電網,臺灣土地銀行,TWM651576U,2023-09-28,處理外部設備的連網控管系統,,,,,,,,,,,,
2026-02-01,main,虛擬實境與數位模擬,藝途科技,TW202514543A,2023-09-28,具沉浸式體驗的虛擬實境策展及導覽系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI882452B,2023-09-27,半導體裝置及其製造方法,41,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,絜靜精微,TW202515348A,2023-09-27,晶種層植入之晶圓載板製造方法及其晶圓結構,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,絜靜精微,TWI883558B,2023-09-27,晶種層植入之晶圓載板製造方法及其晶圓結構,71,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TW202514621A,2023-09-27,記憶體控制方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TWI879116B,2023-09-27,記憶體控制方法、記憶體儲存裝置及記憶體控制電路單元,19,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI892241B,2023-09-26,半導體裝置結構與其形成方法,39,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TWI876553B,2023-09-25,積體電路裝置、記憶胞及操作記憶體裝置的方法,12,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202439305A,2023-09-25,積體電路裝置、記憶胞及操作記憶體裝置的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,生物辨識與數位身份,簡永杰,TW202515157A,2023-09-25,授權開啟近場通訊鎖的資安管理系統,,,,,,,,,,,,
2026-02-01,main,生物辨識與數位身份,簡永杰,TWI871022B,2023-09-25,授權開啟近場通訊鎖的資安管理系統,19,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202427473A,2023-09-23,半導體記憶體裝置,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI875202B,2023-09-21,半導體裝置及其形成方法,75,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202514619A,2023-09-21,電子裝置及耦接於記憶裝置的主裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI860846B,2023-09-21,電子裝置及耦接於記憶裝置的主裝置,31,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TW202520897A,2023-09-20,半導體裝置,,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TWI898264B,2023-09-20,測試記憶體的系統及方法,88,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,電子產品檢測,南亞科技,TW202449802A,2023-09-20,測試記憶體的系統及方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,電機機械,瑞昱半導體,TWI902012B,2023-09-20,訊號傳輸系統以及訊號傳輸方法,77,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,電源管理,瑞昱半導體,TW202514602A,2023-09-20,訊號傳輸系統以及訊號傳輸方法,,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,記憶體與儲存裝置,十銓科技,TW202514633A,2023-09-19,記憶卡健康度檢測之方法及記憶卡結構,,4967,2026-02-11,0.43,112.73,2,-32.85,20.63,169.66,199.5,194.7,
2026-02-01,main,記憶體與儲存裝置,十銓科技,TWI863574B,2023-09-19,記憶卡健康度檢測之方法及記憶卡結構,67,4967,2026-02-11,0.43,112.73,2,-32.85,20.63,169.66,199.5,194.7,
2026-02-01,main,記憶體與儲存裝置,十銓科技,TWM651167U,2023-09-19,記憶卡之結構,,4967,2026-02-11,0.43,112.73,2,-32.85,20.63,169.66,199.5,194.7,
2026-02-01,main,半導體結構與製程,台亞半導體,TWI874272B,2023-09-19,半導體結構及其製造方法,59,2340,2026-02-11,0.39,12.49,5,-0.64,-127.27,-113.89,24.65,31.8,
2026-02-01,main,半導體結構與製程,台亞半導體,TW202515360A,2023-09-19,半導體結構及其製造方法,,2340,2026-02-11,0.39,12.49,5,-0.64,-127.27,-113.89,24.65,31.8,
2026-02-01,main,半導體結構與製程,台亞半導體,TW202520904A,2023-09-19,半導體結構及其製造方法,,2340,2026-02-11,0.39,12.49,5,-0.64,-127.27,-113.89,24.65,31.8,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI888924B,2023-09-19,半導體裝置與形成半導體裝置的方法,83,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI884530B,2023-09-19,積體電路元件及其製造方法,48,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,韓商愛思開海力士,TW202414407A,2023-09-18,用於執行目標刷新操作的記憶體裝置及其操作方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI903229B,2023-09-15,電容器、半導體裝置及其製造方法,61,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI877780B,2023-09-14,半導體結構及其形成方法,10,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,智慧電網,思偉達創新科技,TWM650524U,2023-09-14,一種模擬駭客攻擊合約系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512201A,2023-09-14,快閃記憶體控制器和執行快取擦除操作的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI873852B,2023-09-14,快閃記憶體控制器、記憶裝置及相關的控制方法,32,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512194A,2023-09-14,快閃記憶體控制器、記憶裝置及相關的控制方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI875191B,2023-09-14,快閃記憶體控制器和執行快取擦除操作的方法,2,,,,,,,,,,,
2026-02-01,main,電子產品檢測,群創光電,TW202422494A,2023-09-13,電子裝置及其操作方法,,3481,2026-02-11,1.25,18.63,2,4.23,-8.84,-23.3,21.95,21.5,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI883537B,2023-09-12,積體電路及其形成方法,73,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202503762A,2023-09-12,積體電路、記憶體電路以及用於操作記憶體電路的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TWI882435B,2023-09-12,積體電路、記憶體電路以及用於操作記憶體電路的方法,3,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI906663B,2023-09-12,半導體裝置及其製造方法,82,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,邊緣運算,資富電子,TW202512716A,2023-09-12,以資料特徵加速異地備份的方法,,,,,,,,,,,,
2026-02-01,main,邊緣運算,資富電子,TWI873847B,2023-09-12,以資料特徵加速異地備份的方法,60,,,,,,,,,,,
2026-02-01,main,電源管理,円星科技,TW202526930A,2023-09-11,具備改良時序控制的電路模組與相關方法,,,,,,,,,,,,
2026-02-01,main,電源管理,円星科技,TWI880341B,2023-09-11,具備改良時序控制的電路模組,16,,,,,,,,,,,
2026-02-01,main,電源管理,円星科技,TW202512176A,2023-09-11,具備改良時序控制的電路模組,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商力特半導體(無錫),TWI885480B,2023-09-11,雙向非對稱瞬態電壓抑制器元件和其形成方法,19,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202512173A,2023-09-11,多電路控制系統及其狀態資訊的讀取方法,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI880338B,2023-09-11,多電路控制系統及其狀態資訊的讀取方法,51,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI902000B,2023-09-08,積體電路結構及製造高壓場效應電晶體的方法,9,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,美商超捷公司,TW202422564A,2023-09-08,非揮發性記憶體胞元的分組及錯誤校正,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,瑞昱半導體,TWI879073B,2023-09-07,記憶體控制電路及其控制方法,75,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,記憶體與儲存裝置,瑞昱半導體,TW202512172A,2023-09-07,記憶體控制電路及其控制方法,,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI883528B,2023-09-06,快閃記憶體控制器、快閃記憶體控制器的操作方法及儲存裝置,1,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI867734B,2023-09-06,快閃記憶體控制器、快閃記憶體控制器的操作方法及儲存裝置,67,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512187A,2023-09-06,快閃記憶體控制器、快閃記憶體控制器的操作方法及儲存裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512188A,2023-09-06,快閃記憶體控制器、快閃記憶體控制器的操作方法及儲存裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512189A,2023-09-06,快閃記憶體控制器、快閃記憶體控制器的操作方法及儲存裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI867735B,2023-09-06,快閃記憶體控制器、快閃記憶體控制器的操作方法及儲存裝置,84,,,,,,,,,,,
2026-02-01,main,雲端運算,游國樑,TW202512703A,2023-09-06,智能雲端工作站與其操作方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TWI880329B,2023-09-06,記憶體管理方法、記憶體儲存裝置及記憶體控制電路單元,67,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TW202512190A,2023-09-06,記憶體管理方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202512186A,2023-09-04,固態儲存裝置及其效能維持方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI884513B,2023-09-04,固態儲存裝置及其效能維持方法,66,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TW202412011A,2023-09-01,記憶體校準及邊限檢查,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TWI883523B,2023-09-01,記憶體校準及邊限檢查,77,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TW202541039A,2023-09-01,記憶體校準及邊限檢查,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日本顯示器,TWI875169B,2023-08-31,半導體裝置及其製造方法,52,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,補丁科技,TW202411988A,2023-08-31,頁資料複製、搬移及存取的裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,補丁科技,TWI890127B,2023-08-31,頁資料複製、搬移及存取的裝置,22,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI882424B,2023-08-30,半導體裝置及其製造方法,9,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512185A,2023-08-30,控制快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512198A,2023-08-30,控制快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI877755B,2023-08-30,控制快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,37,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI877093B,2023-08-30,控制快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,21,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI871743B,2023-08-28,互補式場效電晶體裝置及其形成方法,48,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電腦視覺與影像處理,和碩聯合科技,TWI873808B,2023-08-28,訓練圖樣強化模型的方法及電子裝置,54,4938,2026-02-11,1.38,-12.5,1,-12.36,-9.45,-11.6,70.5,76.7,
2026-02-01,main,電腦視覺與影像處理,和碩聯合科技,TW202509876A,2023-08-28,訓練圖樣強化模型的方法及電子裝置,,4938,2026-02-11,1.38,-12.5,1,-12.36,-9.45,-11.6,70.5,76.7,
2026-02-01,main,記憶體與儲存裝置,宇瞻科技,TW202509923A,2023-08-28,記憶體模組,,8271,2026-02-11,0.54,233.35,3,69.89,109.68,626.54,118,114.9,
2026-02-01,main,電機機械,SAMSUNG ELECTRONICS CO. LTD.,TW202431814A,2023-08-25,用於裝置的命名空間識別的方法和設備,,,,,,,,,,,,
2026-02-01,main,電源管理,南韓商三星電子,TW202431813A,2023-08-25,用於保護裝置資料傳輸的方法和設備,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TW202416276A,2023-08-25,通過記憶體位址加密減輕列錘擊攻擊,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TWI912632B,2023-08-25,通過記憶體位址加密減輕列錘擊攻擊,47,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI903212B,2023-08-23,半導體裝置及其製造方法,27,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TWI871737B,2023-08-22,記憶體裝置及用於控制記憶體裝置的控制方法,20,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TW202503742A,2023-08-22,記憶體裝置及用於控制記憶體裝置的控制方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202522491A,2023-08-22,記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202439315A,2023-08-22,記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI877737B,2023-08-22,記憶體系統,47,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202429463A,2023-08-21,快閃記憶體控制器、快閃記憶體裝置及快閃記憶體裝置的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI876479B,2023-08-21,快閃記憶體控制器、快閃記憶體裝置及快閃記憶體裝置的操作方法,79,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI885452B,2023-08-18,半導體裝置及其製造方法,91,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202429462A,2023-08-18,快閃記憶體控制器、快閃記憶體裝置及快閃記憶體裝置的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI876476B,2023-08-18,快閃記憶體控制器、快閃記憶體裝置及快閃記憶體裝置的操作方法,61,,,,,,,,,,,
2026-02-01,main,連接器,益實實業,TW202510541A,2023-08-18,連接器組件、傳輸線系統及其適用的調控方法與指令集,,,,,,,,,,,,
2026-02-01,main,連接器,益實實業,TWI872655B,2023-08-18,連接器組件、傳輸線系統及其適用的調控方法與指令集,46,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TWI864969B,2023-08-18,資料儲存方法、主機系統及資料儲存系統,73,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TW202509931A,2023-08-18,資料儲存方法、主機系統及資料儲存系統,,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI903209B,2023-08-16,半導體結構及其形成方法,79,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,虛擬實境與數位模擬,美商高通公司,TW202420232A,2023-08-16,虛擬內容的分散式產生,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,皇丞創新科技,TW202509875A,2023-08-15,資源回收物辨識系統及其資源回收物辨識之方法,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,皇丞創新科技,TWI860040B,2023-08-15,資源回收物辨識系統及其資源回收物辨識之方法,0,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI888889B,2023-08-14,半導體裝置及其製造方法,0,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,大陸商廣東致能半導體,TWI898246B,2023-08-11,半導體器件及其製備方法,95,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI873771B,2023-08-10,半導體裝置及其製造方法,57,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,瑞昱半導體,TW202418288A,2023-08-10,記憶體系統及其記憶體存取介面裝置,,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,記憶體與儲存裝置,瑞昱半導體,TWI873774B,2023-08-10,記憶體系統及其記憶體存取介面裝置,42,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202507727A,2023-08-09,控制快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI863495B,2023-08-09,控制快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,43,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TWI897008B,2023-08-08,半導體結構的形成方法,74,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202424967A,2023-08-08,半導體記憶體系統、記憶體控制器及位址解碼方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,黃建邦,TW202435593A,2023-08-08,資料交換方法、裝置、系統、存儲設備、服務端及存儲介質,,,,,,,,,,,,
